system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,BSI,NDBI,NDVI,NDWI,class,random,.geo
1_1_1_1_2_0_0,1044,1074,1616,1942,1745,1608,1179,1177,1164,1096,0.001616089,-0.054347824,-0.19972499,0.25048295,0,0.6256640317102483,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62442246909062,31.38586909100942]}"
1_1_1_1_2_0_1,1044,1074,1560,1920,1730,1608,1179,1177,1176,1096,0.0068965517,-0.05945946,-0.19064006,0.24031007,0,0.5400081780822293,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62452761383176,31.385870219013167]}"
1_1_1_1_2_0_2,1041,1062,1571,1930,1754,1599,1196,1173,1166,1105,0.010484454,-0.05663797,-0.20136987,0.24677002,0,0.07783143848245333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62463275857881,31.38587134693074]}"
1_1_1_1_2_0_3,1041,1062,1628,1916,1756,1599,1196,1173,1193,1105,-0.0042719827,-0.068039395,-0.19091217,0.23255067,0,0.3035233194578326,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62473790333178,31.38587247476215]}"
1_1_1_1_2_0_8,1046,1067,1600,1866,1742,1583,1175,1157,1171,1082,0.003058104,-0.0563825,-0.19601785,0.22884426,0,0.3955444106154571,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62452892866422,31.385780018266875]}"
1_1_1_1_2_0_9,1044,1050,1576,1914,1754,1595,1182,1168,1138,1073,0.015239477,-0.043079745,-0.21300139,0.2542595,0,0.025517302975547773,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62463407331084,31.385781146180477]}"
1_1_1_1_2_0_10,1044,1050,1602,1916,1780,1595,1182,1168,1183,1073,0.006953111,-0.062415805,-0.20148498,0.2365279,0,0.21473976447104104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62473921796337,31.38578227400791]}"
1_1_1_1_2_0_12,1049,1052,1597,1942,1774,1609,1192,1183,1176,1077,0.008934953,-0.057078652,-0.20271187,0.2456703,0,0.28616504688289335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62494950728612,31.38578452940426]}"
1_1_1_1_2_0_13,1058,1065,1597,1900,1782,1614,1185,1183,1170,1103,0.01301944,-0.0502693,-0.20731707,0.23778501,0,0.40293573500805036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62505465195636,31.385785656973173]}"
1_1_1_1_2_0_17,1058,1072,1626,1942,1746,1565,1177,1187,1170,1085,0.0014285714,-0.0502693,-0.19753087,0.24807198,0,0.010070339156184827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62547523069635,31.38579016638713]}"
1_1_1_1_2_0_19,1043,1058,1602,1927,1742,1589,1191,1175,1166,1083,0.0030614082,-0.055681303,-0.19807428,0.24603945,0,0.10091172228442313,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62431995441611,31.38568756144147]}"
1_1_1_1_2_0_21,1046,1067,1579,1934,1750,1583,1175,1157,1168,1082,0.008839978,-0.055103883,-0.19945168,0.24693745,0,0.392792452812476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.6245302434908,31.385689817519243]}"
1_1_1_1_2_0_22,1044,1050,1567,1930,1763,1595,1182,1168,1149,1073,0.016476553,-0.047879618,-0.21085165,0.2536538,0,0.1294722133754901,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62463538803696,31.385690945428873]}"
1_1_1_1_2_0_25,1049,1052,1566,1939,1754,1609,1192,1183,1152,1077,0.0153957615,-0.04679691,-0.20715761,0.25461015,0,0.22367272602272548,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62495082171095,31.38569432864074]}"
1_1_1_1_2_0_26,1058,1065,1592,1933,1745,1614,1185,1183,1149,1103,0.011183261,-0.04123244,-0.20594333,0.2543803,0,0.5602268873693611,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62505596628075,31.385695456205685]}"
1_1_1_1_2_0_27,1058,1065,1603,1946,1744,1614,1185,1183,1156,1103,0.007732422,-0.044263776,-0.20275863,0.2546744,0,0.4199170817097466,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62516111085647,31.385696583684464]}"
1_1_1_1_2_0_29,1057,1070,1618,1942,1744,1603,1180,1186,1164,1099,0.0034031882,-0.048176497,-0.19944979,0.25048295,0,0.0884768757755311,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62537140002563,31.3856988383835]}"
1_1_1_1_2_0_30,1058,1072,1612,1920,1764,1565,1177,1187,1143,1085,0.012013627,-0.03861881,-0.21362229,0.25367287,0,0.20066167450091443,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62547654461903,31.38569996560376]}"
1_1_1_1_2_0_31,1058,1072,1594,1889,1750,1565,1177,1187,1154,1085,0.010799136,-0.04339964,-0.20523416,0.24153796,0,0.2716526588541578,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62558168921836,31.38570109273785]}"
1_1_1_1_2_0_32,1059,1062,1550,1956,1744,1599,1195,1174,1154,1113,0.01797712,-0.04292815,-0.20358868,0.25787783,0,0.44726474500445335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62568683382358,31.38570221978577]}"
1_1_1_1_2_0_33,1059,1062,1641,1997,1784,1599,1195,1174,1164,1113,0.006728045,-0.04723347,-0.21031208,0.2635242,0,0.5006858696823404,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62579197843472,31.385703346747512]}"
1_1_1_1_2_0_35,1052,1050,1645,1938,1763,1612,1205,1178,1147,1107,0.0041020154,-0.043201454,-0.21168385,0.25640196,0,0.17920855605444908,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62600226767468,31.385705600412493]}"
1_1_1_1_2_0_36,1050,1051,1624,1946,1746,1588,1201,1158,1147,1107,0.004490749,-0.044151116,-0.2070515,0.25832525,0,0.5912738007359624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62610741230348,31.385706727115732]}"
1_1_1_1_2_0_37,1050,1051,1616,1959,1756,1588,1201,1158,1178,1107,0.002142857,-0.05745063,-0.19700068,0.24896398,0,0.2175812340383736,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62621255693823,31.385707853732793]}"
1_1_1_1_2_0_38,1044,1064,1569,1888,1740,1605,1184,1158,1159,1082,0.010159652,-0.052201543,-0.20041394,0.23925172,0,0.3775487413320653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62432126943764,31.385597360700473]}"
1_1_1_1_2_0_39,1043,1062,1564,1903,1742,1601,1198,1170,1164,1083,0.010339199,-0.054825556,-0.19889884,0.24095207,0,0.6253447591741571,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62442641387157,31.385598488778477]}"
1_1_1_1_2_0_40,1043,1062,1611,1944,1754,1601,1198,1170,1159,1083,0.004850009,-0.052679382,-0.20425677,0.25298098,0,0.20597830439014808,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62453155831143,31.385599616770303]}"
1_1_1_1_2_0_42,1044,1057,1588,1924,1780,1601,1177,1179,1162,1101,0.013275924,-0.053490482,-0.21006118,0.24692158,0,0.48496455347989587,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62474184720884,31.385601872495453]}"
1_1_1_1_2_0_43,1063,1057,1548,1924,1774,1593,1196,1174,1161,1107,0.023079697,-0.04406475,-0.20885861,0.24732576,0,0.30369811616533493,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62484699166642,31.385603000228762]}"
1_1_1_1_2_0_45,1063,1064,1625,1968,1747,1614,1187,1170,1147,1089,0.006807596,-0.03800905,-0.2073255,0.2635634,0,0.29918066862970527,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62505728059926,31.385605255436886]}"
1_1_1_1_2_0_46,1063,1064,1634,1950,1784,1614,1187,1170,1171,1089,0.0074309977,-0.048343778,-0.20744501,0.24959949,0,0.6930331877674498,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62516242507454,31.38560638291169]}"
1_1_1_1_2_0_47,1058,1062,1608,1900,1771,1599,1200,1181,1183,1094,0.006761566,-0.05577867,-0.19905214,0.23256569,0,0.6353217793889654,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62526756955572,31.38560751030032]}"
1_1_1_1_2_0_48,1058,1062,1578,1902,1744,1599,1200,1181,1149,1094,0.01356484,-0.04123244,-0.20566885,0.24680433,0,0.65860371510925,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62537271404281,31.385608637602783]}"
1_1_1_1_2_0_49,1047,1062,1601,1910,1764,1588,1184,1188,1145,1092,0.011696959,-0.04470803,-0.2127879,0.25040916,0,0.20334936055735564,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.6254778585358,31.385609764819076]}"
1_1_1_1_2_0_50,1047,1062,1610,1892,1744,1588,1184,1188,1176,1092,8.9653936E-4,-0.05802969,-0.19452055,0.23337679,0,0.2589971019970596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62558300303469,31.3856108919492]}"
1_1_1_1_2_0_51,1059,1067,1594,1946,1750,1600,1200,1177,1178,1105,0.006629636,-0.053196244,-0.19535519,0.24583867,0,0.6156985625539676,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62568814753948,31.385612018993143]}"
1_1_1_1_2_0_52,1059,1067,1598,1952,1763,1600,1200,1177,1180,1105,0.007857143,-0.05404198,-0.19809718,0.24648787,0,0.16117065672999653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62579329205018,31.385613145950924]}"
1_1_1_1_2_0_54,1058,1052,1598,1922,1737,1594,1206,1164,1157,1096,0.0072072074,-0.04469526,-0.20041466,0.2484573,0,0.10721823268637609,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.6260035810893,31.385615399607964]}"
1_1_1_1_2_0_55,1052,1061,1629,1929,1744,1576,1196,1159,1183,1089,-0.0028530671,-0.058612976,-0.19166382,0.23971723,0,0.5797157502409779,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62610872561767,31.385616526307228]}"
1_1_1_1_2_0_56,1052,1061,1602,1938,1764,1576,1196,1159,1176,1089,0.0067929924,-0.055655297,-0.2,0.24470136,0,0.48712688935159787,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62621387015199,31.385617652920324]}"
1_1_1_1_2_0_58,1054,1052,1616,1913,1756,1586,1198,1166,1136,1110,0.010427903,-0.037442923,-0.21438451,0.25483766,0,0.41935694758003195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62642415923825,31.385619905888]}"
1_1_1_1_2_0_59,1053,1048,1624,1908,1744,1615,1193,1154,1145,1094,0.0050305426,-0.041856233,-0.20733818,0.24991812,0,0.5527296766208737,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62652930379025,31.385621032242582]}"
1_1_1_1_2_0_60,1053,1048,1610,1929,1749,1615,1193,1154,1174,1094,0.0032223416,-0.054333184,-0.1967157,0.24331293,0,0.393084538775092,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62663444834813,31.385622158510987]}"
1_1_1_1_2_0_61,1053,1043,1582,1947,1749,1611,1172,1157,1152,1094,0.012283237,-0.04489796,-0.2057911,0.25653437,0,0.15757095323790704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62673959291193,31.385623284693228]}"
1_1_1_1_2_0_64,1043,1062,1579,1914,1762,1601,1198,1170,1156,1083,0.012635379,-0.051386993,-0.20767649,0.24690554,0,0.28423740877706494,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62442772878677,31.385508288032177]}"
1_1_1_1_2_0_65,1043,1062,1634,1944,1778,1601,1198,1170,1154,1083,0.0058834017,-0.05052344,-0.21282402,0.2550032,0,0.2806974698369661,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62453287312617,31.385509416020035]}"
1_1_1_1_2_0_66,1044,1057,1550,1951,1778,1601,1177,1179,1132,1101,0.025436046,-0.040441178,-0.22199313,0.26565033,0,0.654923183357409,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62463801747151,31.38551054392172]}"
1_1_1_1_2_0_67,1044,1057,1600,1927,1774,1601,1177,1179,1149,1101,0.012394467,-0.047879618,-0.21382141,0.25292587,0,0.31319830782967484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62474316182272,31.38551167173723]}"
1_1_1_1_2_0_68,1063,1057,1628,1904,1764,1593,1196,1174,1166,1107,0.0058708414,-0.046209063,-0.20409556,0.24039088,0,0.5702061404343505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62484830617986,31.385512799466582]}"
1_1_1_1_2_0_69,1063,1057,1594,1927,1768,1593,1196,1174,1158,1107,0.014150099,-0.042773526,-0.20847574,0.24927066,0,0.49379533729268144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.6249534505429,31.38551392710975]}"
1_1_1_1_2_0_72,1058,1062,1580,1924,1752,1599,1200,1181,1185,1094,0.008071749,-0.056620598,-0.19305414,0.237697,0,0.6558526840874815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62526888366746,31.385517309522246]}"
1_1_1_1_2_0_73,1058,1062,1568,1920,1754,1599,1200,1181,1159,1094,0.01534573,-0.04555706,-0.20425677,0.24715817,0,0.5897687007880186,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62537402805411,31.38551843682074]}"
1_1_1_1_2_0_74,1047,1062,1612,1950,1780,1588,1184,1188,1150,1092,0.0116299875,-0.04688211,-0.21501707,0.2580645,0,0.02289065853303429,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62547917244667,31.385519564033057]}"
1_1_1_1_2_0_80,1052,1061,1617,1941,1752,1576,1196,1159,1166,1089,0.0037587257,-0.051397655,-0.20082249,0.24943675,0,0.2693820339099997,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62611003892594,31.385526325497402]}"
1_1_1_1_2_0_81,1052,1061,1551,1920,1761,1576,1196,1159,1157,1089,0.019018294,-0.04753282,-0.20699109,0.24796881,0,0.18031366043841401,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62621518335983,31.385527452106526]}"
1_1_1_1_2_0_82,1054,1052,1626,1882,1747,1586,1198,1166,1170,1110,8.9333573E-4,-0.052158274,-0.19780597,0.23328964,0,0.22869929119249544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62632032779959,31.38552857862948]}"
1_1_1_1_2_0_83,1054,1052,1584,1926,1750,1586,1198,1166,1164,1110,0.010086455,-0.049594227,-0.20109814,0.24660194,0,0.6495563585809094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62642547224524,31.385529705066265]}"
1_1_1_1_2_0_85,1053,1048,1602,1910,1782,1615,1193,1154,1171,1094,0.011055634,-0.053057555,-0.20690823,0.23985718,0,0.5182931446514769,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62663576115426,31.38553195768132]}"
1_1_1_1_2_0_86,1053,1043,1618,1941,1771,1611,1172,1157,1157,1094,0.008751563,-0.047058824,-0.20969945,0.25306648,0,0.35019190882541174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62674090561764,31.385533083859595]}"
1_1_1_1_2_0_88,1039,1051,1616,1917,1771,1601,1176,1164,1164,1092,0.0053667263,-0.05674081,-0.2068143,0.24440117,0,0.2652885122261407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62695119456201,31.385535335957623]}"
1_1_1_1_2_0_89,1039,1051,1607,1930,1761,1601,1176,1164,1173,1092,0.0035842294,-0.060578663,-0.200409,0.24395746,0,0.5631472710219988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62705633904307,31.385536461877386]}"
1_1_1_1_2_0_91,1037,1046,1574,1926,1752,1583,1175,1194,1162,1077,0.00959276,-0.05684402,-0.20247082,0.24740933,0,0.0014946427209819868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62726662802284,31.38553871345839]}"
1_1_1_1_2_0_93,1051,1036,1583,1947,1736,1583,1176,1155,1143,1080,0.011064756,-0.041932542,-0.2059743,0.26019418,0,0.03375523057973695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62747691702619,31.385540964694712]}"
1_1_1_1_2_0_94,1047,1066,1576,1934,1744,1591,1164,1153,1149,1084,0.011965192,-0.04644809,-0.20566885,0.25462213,0,0.6236674808587706,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62421875523576,31.38541583105829]}"
1_1_1_1_2_0_95,1047,1066,1594,1942,1772,1591,1164,1153,1168,1084,0.010213223,-0.054627538,-0.20544218,0.2488746,0,0.19502914324978238,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62432389946294,31.385416959214517]}"
1_1_1_1_2_0_98,1045,1051,1567,1914,1742,1586,1177,1166,1140,1077,0.014561339,-0.04347826,-0.20888272,0.25343812,0,0.2151180852671607,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62463933217992,31.385420343166164]}"
1_1_1_1_2_0_99,1045,1051,1552,1920,1750,1586,1177,1166,1151,1077,0.016733358,-0.04826958,-0.20648052,0.25040704,0,0.21492214787084318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62474447643073,31.385421470977708]}"
1_1_1_1_2_0_100,1051,1057,1664,1900,1772,1593,1184,1172,1178,1096,-0.0033539275,-0.05697622,-0.20135593,0.2345679,0,0.16786586849449214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62484962068741,31.385422598703073]}"
1_1_1_1_2_0_101,1051,1057,1604,1927,1782,1593,1184,1172,1168,1096,0.01088314,-0.052726455,-0.20813559,0.24523425,0,0.4356115718820832,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62495476495003,31.38542372634228]}"
1_1_1_1_2_0_102,1057,1052,1604,1902,1762,1591,1187,1168,1158,1074,0.010213223,-0.045598194,-0.20684932,0.24313726,0,0.6150203700447789,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62505990921855,31.385424853895312]}"
1_1_1_1_2_0_104,1056,1055,1600,1939,1752,1589,1206,1169,1149,1104,0.010617239,-0.042176872,-0.20785935,0.255829,0,0.6701704425040548,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62527019777329,31.385427108742864]}"
1_1_1_1_2_0_105,1056,1055,1582,1900,1762,1589,1206,1169,1156,1104,0.014398848,-0.045207955,-0.20767649,0.2434555,0,0.41154770229147786,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62537534205951,31.385428236037384]}"
1_1_1_1_2_0_106,1049,1048,1630,1948,1788,1621,1203,1170,1149,1106,0.010327635,-0.045495905,-0.21756895,0.2579916,0,0.534371441159007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62548048635165,31.385429363245734]}"
1_1_1_1_2_0_107,1049,1048,1620,1914,1784,1621,1203,1170,1183,1106,0.005322924,-0.060035843,-0.20256151,0.23603487,0,0.2920323265698994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62558563064968,31.38543049036791]}"
1_1_1_1_2_0_111,1057,1058,1592,1938,1786,1603,1200,1166,1180,1093,0.012644702,-0.054984353,-0.20431557,0.24310455,0,0.5944104996262576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.6260062079008,31.38543499799493]}"
1_1_1_1_2_0_112,1050,1056,1608,1974,1766,1598,1193,1164,1156,1087,0.009318996,-0.048050772,-0.20876113,0.26134184,0,0.5809370077075409,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62611135222835,31.385436124686255]}"
1_1_1_1_2_0_114,1051,1062,1626,1932,1745,1604,1208,1175,1183,1086,-0.0023193578,-0.05908684,-0.19193989,0.24044944,0,0.24664810478006483,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62632164090111,31.385438377810402]}"
1_1_1_1_2_0_115,1051,1062,1582,1929,1756,1604,1208,1175,1182,1086,0.0077185426,-0.058665473,-0.195371,0.24011572,0,0.3083746827877131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62642678524634,31.38543950424322]}"
1_1_1_1_2_0_116,1052,1062,1633,1941,1747,1597,1204,1159,1164,1088,3.5739815E-4,-0.050541516,-0.20027483,0.25024155,0,0.6357475552504437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62653192959748,31.385440630589866]}"
1_1_1_1_2_0_117,1052,1062,1616,1944,1758,1597,1204,1159,1166,1088,0.005007153,-0.051397655,-0.20246238,0.25016078,0,0.4128696964476428,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62663707395448,31.38544175685034]}"
1_1_1_1_2_0_119,1053,1055,1598,1947,1745,1590,1181,1165,1168,1106,0.005751258,-0.051778477,-0.19807759,0.25008026,0,0.6363955898293804,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62684736268625,31.385444009112778]}"
1_1_1_1_2_0_120,1043,1057,1602,1938,1752,1593,1168,1170,1148,1115,0.008115419,-0.047923323,-0.20827587,0.25599483,0,0.2661510818442059,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62695250706095,31.385445135114743]}"
1_1_1_1_2_0_123,1045,1059,1594,1949,1754,1595,1184,1174,1148,1090,0.010286951,-0.046967626,-0.2088215,0.2586374,0,0.21356692037963287,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62726794022049,31.385448512603617]}"
1_1_1_1_2_0_125,1050,1046,1568,1932,1728,1583,1177,1173,1166,1089,0.007982584,-0.05234657,-0.19419488,0.2472563,0,0.05317584272801501,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62747822902296,31.385450763832004]}"
1_1_1_1_2_0_126,1039,1051,1594,1949,1745,1566,1167,1164,1150,1094,0.00723589,-0.050708085,-0.20552677,0.2578251,0,0.6406414308712834,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62758337343305,31.385451889316947]}"
1_1_1_1_2_0_127,1039,1051,1610,1922,1730,1566,1167,1164,1116,1094,0.007825295,-0.035730857,-0.2157414,0.26530612,0,0.6024337134238633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62768851784902,31.38545301471572]}"
1_1_1_1_2_0_129,1043,1047,1594,1902,1761,1578,1170,1170,1152,1082,0.010450451,-0.049658313,-0.20906281,0.24557957,0,0.6192080890767476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62789880669867,31.38545526525474]}"
1_1_1_1_2_0_131,1050,1051,1584,1929,1758,1588,1183,1181,1154,1093,0.012621709,-0.047186933,-0.20741758,0.25137854,0,0.5101610875223126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62810909557187,31.38545751544909]}"
1_1_1_1_2_0_132,1047,1066,1584,1946,1759,1591,1164,1153,1164,1084,0.010442924,-0.05291723,-0.20355798,0.25144693,0,0.3467346757670693,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62422007033999,31.385325630317308]}"
1_1_1_1_2_0_134,1048,1057,1614,1924,1733,1595,1171,1157,1160,1079,0.001260126,-0.050724637,-0.1980643,0.24773023,0,0.41379730735029474,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.6244303585994,31.385327886535634]}"
1_1_1_1_2_0_136,1045,1051,1568,1911,1756,1586,1177,1166,1142,1077,0.01651243,-0.044352993,-0.21187025,0.2518834,0,0.28080690964148747,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62464064688243,31.385330142409288]}"
1_1_1_1_2_0_137,1045,1051,1562,1910,1740,1586,1177,1166,1156,1077,0.012175177,-0.05043162,-0.20165746,0.24592303,0,0.5218822181786744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62474579103278,31.385331270216852]}"
1_1_1_1_2_0_138,1051,1057,1625,1910,1734,1593,1184,1172,1158,1096,3.591954E-4,-0.048438206,-0.19917013,0.24511082,0,0.3659445775399245,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62485093518906,31.385332397938257]}"
1_1_1_1_2_0_139,1051,1057,1611,1914,1766,1593,1184,1172,1140,1096,0.011853448,-0.040620722,-0.21541639,0.25343812,0,0.5177745696190942,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62495607935125,31.385333525573486]}"
1_1_1_1_2_0_142,1056,1055,1586,1957,1759,1589,1206,1169,1151,1104,0.014048992,-0.043044858,-0.20893471,0.25933075,0,0.19271250440778087,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62527151187322,31.385336907962156]}"
1_1_1_1_2_0_144,1049,1048,1650,1948,1789,1621,1203,1170,1170,1106,0.0031813362,-0.054529067,-0.20919229,0.24951892,0,0.39466101589576585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62548180025072,31.385339162457083]}"
1_1_1_1_2_0_146,1050,1072,1538,1933,1747,1621,1208,1169,1162,1093,0.017645989,-0.050632913,-0.20110004,0.24911147,0,0.048623678071457954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.6256920886518,31.385341416607336]}"
1_1_1_1_2_0_147,1050,1072,1578,1937,1782,1621,1208,1169,1178,1093,0.013600573,-0.05745063,-0.20405406,0.2436597,0,0.1424716695784246,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62579723286122,31.385342543553204]}"
1_1_1_1_2_0_149,1057,1058,1615,1944,1764,1603,1200,1166,1138,1093,0.012199498,-0.03690205,-0.2157133,0.2615185,0,0.19692695359467616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62600752129772,31.38534479718643]}"
1_1_1_1_2_0_152,1051,1062,1600,1913,1742,1604,1208,1175,1185,1086,0.0014342058,-0.059928443,-0.19029723,0.23499031,0,0.4325538403834158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62632295399675,31.385348176990004]}"
1_1_1_1_2_0_153,1051,1062,1602,1924,1736,1604,1208,1175,1162,1086,0.004143398,-0.050158158,-0.19806764,0.24692158,0,0.3165326644553278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62642809824155,31.385349303418856]}"
1_1_1_1_2_0_154,1052,1062,1647,1919,1745,1597,1204,1159,1143,1088,0.0012529085,-0.041457858,-0.20844875,0.25342914,0,0.411976122342227,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62653324249223,31.385350429761534]}"
1_1_1_1_2_0_157,1053,1055,1610,1922,1756,1590,1181,1165,1147,1106,0.009342437,-0.042727273,-0.20978299,0.25252524,0,0.5955284986079135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62684867527972,31.385353808272544]}"
1_1_1_1_2_0_159,1043,1057,1567,1951,1766,1593,1168,1170,1168,1115,0.013347764,-0.056535505,-0.20381731,0.251042,0,0.25589891500418815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62705896383419,31.385356060182374]}"
1_1_1_1_2_0_161,1045,1059,1585,1922,1747,1595,1184,1174,1148,1090,0.010678733,-0.046967626,-0.20690846,0.25211728,0,0.23519136536505691,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62726925241223,31.385358311747517]}"
1_1_1_1_2_0_162,1050,1046,1614,1908,1774,1583,1177,1173,1164,1089,0.008211353,-0.051490515,-0.20762423,0.2421875,0,0.2679565032186104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.6273743967101,31.385359437400837]}"
1_1_1_1_2_0_163,1050,1046,1614,1928,1752,1583,1177,1173,1174,1089,0.0025044724,-0.055755395,-0.1975393,0.243069,0,0.68785084671082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62747954101386,31.385360562967982]}"
1_1_1_1_2_0_164,1039,1051,1618,1956,1768,1566,1167,1164,1155,1094,0.00609319,-0.05287147,-0.20971605,0.25747347,0,0.01595398091890743,"{""geodesic"":false,""type"":""Point"",""coordinates"":[121.62758468532351,31.385361688448956]}"
